sscl1,sscl2,n,a,b,c1,c2,astar,bstar,cstar1,cstar2
ABCDE/,FHIKL/GJ,1,False,True,False,False,True,True,False,True
ABCDE/,HKL/FGJ,1,False,True,False,False,True,True,False,True
BCDE/A,HIKL/FJ,1,True,True,False,False,True,True,False,True
ABCDE/,I/GJ,2,False,True,False,False,True,True,False,False
BCDE/A,FGJ/H,1,True,True,False,False,True,True,False,False
BCDE/A,IKL/FH,1,True,True,False,False,True,True,False,True
A/BCDE,F/J,2,True,True,False,False,True,True,False,False
BCDE/A,HKL/FGJ,1,True,True,False,False,True,True,False,True
BCDE/A,J/G,1,True,True,False,False,True,True,False,False
BCDE/A,GJ/FH,2,True,True,False,False,True,True,False,False
A/BCDE,G/J,2,True,True,False,False,True,True,False,False
A/BCDE,GJ/I,2,True,True,False,False,True,True,False,False
BCDE/A,GI/FJ,2,True,True,False,False,True,True,False,False
A/BCDE,IKL/FH,1,True,True,False,False,True,True,False,True
A/BCDE,/H,1,True,True,False,False,True,False,False,False
A/BCDE,H/F,2,True,True,False,False,True,True,False,False
A/BCDE,GHIKL/FJ,1,True,True,False,False,True,True,False,True
ABCDE/,KL/FHJ,1,False,True,False,False,True,False,False,True
BCDE/A,H/FJ,2,True,True,False,False,True,True,False,False
BCDE/A,HIKL/FGJ,1,True,True,False,False,True,True,False,True
A/BCDE,GI/,2,True,False,False,False,True,True,False,False
A/BCDE,H/FGJ,3,True,True,False,False,True,True,False,False
A/BCDE,/G,1,True,True,False,False,True,False,False,False
BCDE/A,G/I,1,True,True,False,False,True,True,False,False
BCDE/A,FHKL/GIJ,1,True,True,False,False,True,True,False,True
A/BCDE,I/,2,True,False,False,False,True,True,False,False
A/BCDE,H/FJ,3,True,True,False,False,True,True,False,False
A/BCDE,FJ/,2,True,False,False,False,True,True,False,False
BCDE/A,KL/GI,1,True,True,False,False,True,False,False,True
A/BCDE,/J,1,True,True,False,False,True,False,False,False
A/BCDE,GJ/F,2,True,True,False,False,True,True,False,False
A/BCDE,FGIJ/,2,True,False,False,False,True,True,False,False
BCDE/A,KL/FH,1,True,True,False,False,True,False,False,True
ABCDE/,FHKL/GI,1,False,True,False,False,True,True,False,True
BCDE/A,FH/J,1,True,True,False,False,True,True,False,False
BCDE/A,GI/J,1,True,True,False,False,True,True,False,False
ABCDE/,FHJKL/GI,1,False,True,False,False,True,True,False,True
BCDE/A,/F,1,True,True,False,False,True,False,False,False
ABCDE/,IKL/FHJ,1,False,True,False,False,True,True,False,True
A/BCDE,GIKL/FHJ,1,True,True,False,False,True,True,False,True
BCDE/A,/H,1,True,True,False,False,True,False,False,False
A/BCDE,HKL/FJ,1,True,True,False,False,True,True,False,True
BCDE/A,GIJ/F,1,True,True,False,False,True,True,False,False
A/BCDE,IKL/FGHJ,1,True,True,False,False,True,True,False,True
ABCDE/,KL/FGHJ,1,False,True,False,False,True,False,False,True
A/BCDE,FHJ/G,2,True,True,False,False,True,True,False,False
BCDE/A,J/FH,2,True,True,False,False,True,True,False,False
A/BCDE,F/,2,True,False,False,False,True,True,False,False
BCDE/A,HKL/GI,1,True,True,False,False,True,True,False,True
BCDE/A,G/FHJ,2,True,True,False,False,True,True,False,False
BCDE/A,KL/FHJ,1,True,True,False,False,True,False,False,True
BCDE/A,/G,1,True,True,False,False,True,False,False,False
ABCDE/,GHIKL/FJ,1,False,True,False,False,True,True,False,True
BCDE/A,F/H,1,True,True,False,False,True,True,False,False
A/BCDE,KL/FH,1,True,True,False,False,True,False,False,True
A/BCDE,FGHJ/,2,True,False,False,False,True,True,False,False
BCDE/A,I/FGJ,2,True,True,False,False,True,True,False,False
BCDE/A,FHKL/GI,1,True,True,False,False,True,True,False,True
ABCDE/,IKL/FH,1,False,True,False,False,True,True,False,True
A/BCDE,FHIKL/GJ,1,True,True,False,False,True,True,False,True
A/BCDE,/F,1,True,True,False,False,True,False,False,False
A/BCDE,KL/FHJ,1,True,True,False,False,True,False,False,True
BCDE/A,FHJKL/GI,1,True,True,False,False,True,True,False,True
A/BCDE,I/FGJ,3,True,True,False,False,True,True,False,False
A/BCDE,FJ/H,2,True,True,False,False,True,True,False,False
A/BCDE,HKL/FGIJ,1,True,True,False,False,True,True,False,True
BCDE/A,I/GJ,2,True,True,False,False,True,True,False,False
A/BCDE,GIJ/F,2,True,True,False,False,True,True,False,False
BCDE/A,FHJ/G,1,True,True,False,False,True,True,False,False
BCDE/A,KL/FGHJ,1,True,True,False,False,True,False,False,True
BCDE/A,GHIKL/FJ,1,True,True,False,False,True,True,False,True
BCDE/A,GIKL/FJ,1,True,True,False,False,True,True,False,True
BCDE/A,/I,1,True,True,False,False,True,False,False,False
BCDE/A,H/F,1,True,True,False,False,True,True,False,False
ABCDE/,F/GJ,2,False,True,False,False,True,True,False,False
BCDE/A,GJ/I,1,True,True,False,False,True,True,False,False
BCDE/A,G/J,1,True,True,False,False,True,True,False,False
A/BCDE,FH/J,2,True,True,False,False,True,True,False,False
BCDE/A,GIKL/FHJ,1,True,True,False,False,True,True,False,True
BCDE/A,I/G,1,True,True,False,False,True,True,False,False
ABCDE/,HKL/FGIJ,1,False,True,False,False,True,True,False,True
A/BCDE,HIKL/FGJ,1,True,True,False,False,True,True,False,True
ABCDE/,HIKL/FJ,1,False,True,False,False,True,True,False,True
BCDE/A,FJ/G,1,True,True,False,False,True,True,False,False
A/BCDE,/I,1,True,True,False,False,True,False,False,False
BCDE/A,FGJ/I,1,True,True,False,False,True,True,False,False
ABCDE/,HKL/FJ,1,False,True,False,False,True,True,False,True
A/BCDE,FHKL/GI,1,True,True,False,False,True,True,False,True
KL/CD,GIKL/FHJ,1,True,True,False,False,False,True,True,True
CD/KL,FH/KL,3,False,False,True,True,True,True,False,False
CKL/D,KL/I,1,True,True,False,False,True,False,True,True
KL/CD,FGHJKL/I,1,True,True,False,False,False,True,True,True
KL/CD,H/FGJ,1,True,True,False,False,False,True,True,False
CD/KL,G/FHIKL,3,False,True,True,True,True,True,False,False
D/CKL,G/HIKL,3,True,True,True,True,True,True,False,False
KL/CD,HKL/FJ,1,True,True,False,False,False,True,True,True
D/CKL,FGJ/HIKL,3,True,True,True,True,True,True,False,False
KL/CD,G/I,1,True,True,False,False,False,True,True,False
CD/KL,G/HIKL,3,False,True,True,True,True,True,False,False
CKL/D,FGIJKL/H,1,True,True,False,False,True,True,True,True
KL/CD,GI/,1,True,False,False,False,False,True,True,False
KL/CD,J/GI,1,True,True,False,False,False,True,True,False
D/CKL,G/IKL,3,True,True,True,True,True,True,False,False
CKL/D,KL/FGHJ,1,True,True,False,False,True,False,True,True
CD/KL,GI/KL,3,False,False,True,True,True,True,False,False
K/CDL,J/GIL,1,True,True,True,True,False,True,True,False
CDKL/,IKL/FH,1,False,True,False,False,True,True,True,True
CD/KL,FJ/HIKL,3,False,True,True,True,True,True,False,False
KL/CD,GJ/I,1,True,True,False,False,False,True,True,False
KL/CD,GI/J,1,True,True,False,False,False,True,True,False
CDKL/,HIKL/FJ,1,False,True,False,False,True,True,True,True
CKL/D,FHJKL/I,1,True,True,False,False,True,True,True,True
D/CKL,GI/KL,3,True,False,True,True,True,True,False,False
CD/KL,FGHJ/KL,3,False,False,True,True,True,True,False,False
KL/CD,HKL/GI,1,True,True,False,False,False,True,True,True
CD/KL,I/FGHJKL,3,False,True,True,True,True,True,False,False
D/CKL,G/FHIJKL,3,True,True,True,True,True,True,False,False
D/CKL,FGIJ/HKL,3,True,True,True,True,True,True,False,False
D/CKL,GIJ/FHKL,3,True,True,True,True,True,True,False,False
CDKL/,KL/FGHJ,1,False,True,False,False,True,False,True,True
CD/KL,G/IKL,3,False,True,True,True,True,True,False,False
CD/KL,J/FHIKL,3,False,True,True,True,True,True,False,False
CDKL/,FHKL/GI,1,False,True,False,False,True,True,True,True
CD/KL,FH/IKL,3,False,True,True,True,True,True,False,False
CD/KL,I/FHKL,3,False,True,True,True,True,True,False,False
CD/KL,I/FHJKL,3,False,True,True,True,True,True,False,False
KL/CD,G/FJ,1,True,True,False,False,False,True,True,False
KL/CD,J/FH,1,True,True,False,False,False,True,True,False
D/CKL,I/KL,3,True,False,True,True,True,True,False,False
KL/CD,FGHIKL/J,1,True,True,False,False,False,True,True,True
KL/CD,G/J,1,True,True,False,False,False,True,True,False
CDKL/,HKL/FGIJ,1,False,True,False,False,True,True,True,True
CKL/D,FHKL/J,1,True,True,False,False,True,True,True,True
CD/KL,H/IKL,3,False,True,True,True,True,True,False,False
CD/KL,FGHJ/IKL,3,False,True,True,True,True,True,False,False
KL/CD,J/F,1,True,True,False,False,False,True,True,False
KL/CD,GI/FJ,1,True,True,False,False,False,True,True,False
D/CKL,GI/HKL,3,True,True,True,True,True,True,False,False
CKL/D,FHKL/GI,1,True,True,False,False,True,True,True,True
D/CKL,J/FHIKL,3,True,True,True,True,True,True,False,False
KL/CD,GHIKL/,1,True,False,False,False,False,True,True,True
CKL/D,HIKL/G,1,True,True,False,False,True,True,True,True
D/CKL,FJ/HIKL,3,True,True,True,True,True,True,False,False
D/CKL,FH/IKL,3,True,True,True,True,True,True,False,False
D/CKL,I/FGHJKL,3,True,True,True,True,True,True,False,False
D/CKL,FGJ/HKL,3,True,True,True,True,True,True,False,False
KL/CD,FHKL/GI,1,True,True,False,False,False,True,True,True
CDL/K,L/FHJK,1,False,True,True,True,True,False,True,True
CD/KL,GI/HKL,3,False,True,True,True,True,True,False,False
CD/KL,GIJ/FHKL,3,False,True,True,True,True,True,False,False
D/CKL,FGHJ/KL,3,True,False,True,True,True,True,False,False
D/CKL,I/FHJKL,3,True,True,True,True,True,True,False,False
CKL/D,HKL/FGJ,1,True,True,False,False,True,True,True,True
D/CKL,FHJ/IKL,3,True,True,True,True,True,True,False,False
KL/CD,FGHIKL/,1,True,False,False,False,False,True,True,True
CD/KL,FJ/GHIKL,3,False,True,True,True,True,True,False,False
CKL/D,FHIJKL/G,1,True,True,False,False,True,True,True,True
CD/KL,FJ/GIKL,3,False,True,True,True,True,True,False,False
D/CKL,FJ/GIKL,3,True,True,True,True,True,True,False,False
CD/KL,J/FGHIKL,3,False,True,True,True,True,True,False,False
K/CDL,FGHJK/IL,1,True,True,True,True,False,True,True,True
K/CDL,FHJK/GIL,1,True,True,True,True,False,True,True,True
CKL/D,HIKL/F,1,True,True,False,False,True,True,True,True
CD/KL,F/HIKL,3,False,True,True,True,True,True,False,False
D/CKL,FHJ/GIKL,3,True,True,True,True,True,True,False,False
CKL/D,HKL/FGIJ,1,True,True,False,False,True,True,True,True
CD/KL,GJ/FHIKL,3,False,True,True,True,True,True,False,False
D/CKL,GJ/FHIKL,3,True,True,True,True,True,True,False,False
KL/CD,H/FJ,1,True,True,False,False,False,True,True,False
D/CKL,H/KL,3,True,False,True,True,True,True,False,False
CDL/K,FGIJL/HK,1,False,True,True,True,True,True,True,True
KL/CD,FGJ/H,1,True,True,False,False,False,True,True,False
KL/CD,HIKL/FJ,1,True,True,False,False,False,True,True,True
D/CKL,GI/FHJKL,3,True,True,True,True,True,True,False,False
KL/CD,IKL/H,1,True,True,False,False,False,True,True,True
KL/CD,FHJ/G,1,True,True,False,False,False,True,True,False
D/CKL,I/HKL,3,True,True,True,True,True,True,False,False
CDKL/,KL/FH,1,False,True,False,False,True,False,True,True
CD/KL,GI/FHKL,3,False,True,True,True,True,True,False,False
D/CKL,FGHJ/IKL,3,True,True,True,True,True,True,False,False
CD/KL,FHJ/KL,3,False,False,True,True,True,True,False,False
CD/KL,I/KL,3,False,False,True,True,True,True,False,False
D/CKL,FJ/GHIKL,3,True,True,True,True,True,True,False,False
CDKL/,IKL/FGHJ,1,False,True,False,False,True,True,True,True
D/CKL,J/FGHIKL,3,True,True,True,True,True,True,False,False
CD/KL,FGJ/HKL,3,False,True,True,True,True,True,False,False
D/CKL,H/FGIJKL,3,True,True,True,True,True,True,False,False
KL/CD,GJ/FH,1,True,True,False,False,False,True,True,False
D/CKL,F/HKL,3,True,True,True,True,True,True,False,False
CD/KL,FGIJ/HKL,3,False,True,True,True,True,True,False,False
D/CKL,J/FHKL,3,True,True,True,True,True,True,False,False
CDL/K,IL/FHK,1,False,True,True,True,True,True,True,True
D/CKL,G/FHIKL,3,True,True,True,True,True,True,False,False
CD/KL,I/HKL,3,False,True,True,True,True,True,False,False
CD/KL,FHJ/GIKL,3,False,True,True,True,True,True,False,False
KL/CD,HIKL/F,1,True,True,False,False,False,True,True,True
CD/KL,F/HKL,3,False,True,True,True,True,True,False,False
KL/CD,FHIJKL/,1,True,False,False,False,False,True,True,True
KL/CD,HKL/FGJ,1,True,True,False,False,False,True,True,True
CD/KL,FJ/HKL,3,False,True,True,True,True,True,False,False
K/CDL,K/L,1,True,False,True,True,False,False,True,True
KL/CD,FH/GJ,1,True,True,False,False,False,True,True,False
KL/CD,FHIKL/G,1,True,True,False,False,False,True,True,True
KL/CD,KL/FGHJ,1,True,True,False,False,False,False,True,True
KL/CD,HKL/FGIJ,1,True,True,False,False,False,True,True,True
CD/KL,GI/FHJKL,3,False,True,True,True,True,True,False,False
KL/CD,GIKL/,1,True,False,False,False,False,True,True,True
KL/CD,I/G,1,True,True,False,False,False,True,True,False
CDL/K,GIL/FHJK,1,False,True,True,True,True,True,True,True
CKL/D,GIKL/FHJ,1,True,True,False,False,True,True,True,True
D/CKL,F/HIKL,3,True,True,True,True,True,True,False,False
D/CKL,FH/KL,3,True,False,True,True,True,True,False,False
KL/CD,FJ/H,1,True,True,False,False,False,True,True,False
KL/CD,FGHJ/,1,True,False,False,False,False,True,True,False
K/CDL,FHK/GIL,1,True,True,True,True,False,True,True,True
CKL/D,FGHJKL/I,1,True,True,False,False,True,True,True,True
KL/CD,HKL/,1,True,False,False,False,False,True,True,True
KL/CD,KL/FH,1,True,True,False,False,False,False,True,True
KL/CD,FHKL/J,1,True,True,False,False,False,True,True,True
D/CKL,H/IKL,3,True,True,True,True,True,True,False,False
KL/CD,FHJKL/,1,True,False,False,False,False,True,True,True
CKL/D,IKL/FHJ,1,True,True,False,False,True,True,True,True
CKL/D,KL/H,1,True,True,False,False,True,False,True,True
CD/KL,G/FHIJKL,3,False,True,True,True,True,True,False,False
CD/KL,FHJ/IKL,3,False,True,True,True,True,True,False,False
KL/CD,FHKL/I,1,True,True,False,False,False,True,True,True
CDKL/,GIKL/FHJ,1,False,True,False,False,True,True,True,True
KL/CD,FJ/GI,1,True,True,False,False,False,True,True,False
CKL/D,IKL/H,1,True,True,False,False,True,True,True,True
D/CKL,I/FHKL,3,True,True,True,True,True,True,False,False
CD/KL,J/FHKL,3,False,True,True,True,True,True,False,False
CDKL/,FHIKL/GJ,1,False,True,False,False,True,True,True,True
CKL/D,FHKL/I,1,True,True,False,False,True,True,True,True
KL/CD,I/FGJ,1,True,True,False,False,False,True,True,False
CKL/D,KL/FH,1,True,True,False,False,True,False,True,True
D/CKL,FJ/HKL,3,True,True,True,True,True,True,False,False
D/CKL,FHJ/KL,3,True,False,True,True,True,True,False,False
KL/CD,HIKL/G,1,True,True,False,False,False,True,True,True
CDKL/,GIKL/FJ,1,False,True,False,False,True,True,True,True
K/CDL,FHK/GIJL,1,True,True,True,True,False,True,True,True
KL/CD,FHJ/,1,True,False,False,False,False,True,True,False
CD/KL,FGJ/HIKL,3,False,True,True,True,True,True,False,False
KL/CD,H/,1,True,False,False,False,False,True,True,False
K/CDL,FHJK/L,1,True,False,True,True,False,True,True,True
CDL/K,L/FHK,1,False,True,True,True,True,False,True,True
KL/CD,GIKL/FJ,1,True,True,False,False,False,True,True,True
CDL/K,GIL/HK,1,False,True,True,True,True,True,True,True
CDKL/,FHKL/GIJ,1,False,True,False,False,True,True,True,True
CDL/K,L/FGHJK,1,False,True,True,True,True,False,True,True
KL/CD,FHIKL/GJ,1,True,True,False,False,False,True,True,True
KL/CD,FHJKL/GI,1,True,True,False,False,False,True,True,True
KL/CD,I/,1,True,False,False,False,False,True,True,False
KL/CD,G/FHJ,1,True,True,False,False,False,True,True,False
CDL/K,IL/FGHJK,1,False,True,True,True,True,True,True,True
KL/CD,KL/,1,True,False,False,False,False,False,True,True
KL/CD,HIKL/FGJ,1,True,True,False,False,False,True,True,True
CD/KL,H/KL,3,False,False,True,True,True,True,False,False
KL/CD,FJ/G,1,True,True,False,False,False,True,True,False
CKL/D,HIKL/FJ,1,True,True,False,False,True,True,True,True
KL/CD,FGIJKL/,1,True,False,False,False,False,True,True,True
CD/KL,H/FGIJKL,3,False,True,True,True,True,True,False,False
CKL/D,IKL/FH,1,True,True,False,False,True,True,True,True
K/CDL,FHJK/IL,1,True,True,True,True,False,True,True,True
CKL/D,HKL/FJ,1,True,True,False,False,True,True,True,True
D/CKL,/FGHIJKL,1,True,True,True,True,True,False,False,False
KL/CD,HKL/I,1,True,True,False,False,False,True,True,True
KL/CD,KL/H,1,True,True,False,False,False,False,True,True
KL/CD,FGIJ/,1,True,False,False,False,False,True,True,False
KL/CD,HKL/F,1,True,True,False,False,False,True,True,True
KL/CD,GIJ/F,1,True,True,False,False,False,True,True,False
CDKL/,GHIKL/FJ,1,False,True,False,False,True,True,True,True
CKL/D,IKL/FGHJ,1,True,True,False,False,True,True,True,True
CKL/D,KL/GI,1,True,True,False,False,True,False,True,True
CDKL/,KL/GI,1,False,True,False,False,True,False,True,True
KL/CD,HIKL/,1,True,False,False,False,False,True,True,True
CDKL/,KL/FHJ,1,False,True,False,False,True,False,True,True
D/CKL,GI/FHKL,3,True,True,True,True,True,True,False,False
CKL/D,FGHIKL/J,1,True,True,False,False,True,True,True,True
KL/CD,F/H,1,True,True,False,False,False,True,True,False
CKL/D,GHIKL/FJ,1,True,True,False,False,True,True,True,True
KL/CD,FGHJKL/,1,True,False,False,False,False,True,True,True
K/CDL,HK/FGIJL,1,True,True,True,True,False,True,True,True
KL/CD,J/G,1,True,True,False,False,False,True,True,False
KL/CD,F/GIJ,1,True,True,False,False,False,True,True,False
CKL/D,IKL/G,1,True,True,False,False,True,True,True,True
KL/CD,KL/I,1,True,True,False,False,False,False,True,True
KL/CD,IKL/FH,1,True,True,False,False,False,True,True,True
K/CDL,I/L,1,True,False,True,True,False,True,True,False
KL/CD,FGHIJKL/,1,True,False,False,False,False,True,True,True
CDL/K,L/FGHIJK,1,False,True,True,True,True,False,True,True
K/CDL,GJ/IL,1,True,True,True,True,False,True,True,False
K/CDL,HK/L,1,True,False,True,True,False,True,True,True
CDKL/,HIKL/FGJ,1,False,True,False,False,True,True,True,True
CDKL/,HKL/GI,1,False,True,False,False,True,True,True,True
CKL/D,FHIKL/GJ,1,True,True,False,False,True,True,True,True
KL/CD,FHKL/GIJ,1,True,True,False,False,False,True,True,True
KL/CD,FGJ/,1,True,False,False,False,False,True,True,False
KL/CD,H/F,1,True,True,False,False,False,True,True,False
CKL/D,FHKL/GIJ,1,True,True,False,False,True,True,True,True
CDKL/,FHJKL/GI,1,False,True,False,False,True,True,True,True
CDKL/,HKL/FGJ,1,False,True,False,False,True,True,True,True
CKL/D,HIKL/FGJ,1,True,True,False,False,True,True,True,True
CD/KL,/FGHIJKL,1,False,True,True,True,True,False,False,False
K/CDL,FJ/GIL,1,True,True,True,True,False,True,True,False
KL/CD,IKL/,1,True,False,False,False,False,True,True,True
KL/CD,GJ/F,1,True,True,False,False,False,True,True,False
KL/CD,J/,1,True,False,False,False,False,True,True,False
KL/CD,F/,1,True,False,False,False,False,True,True,False
K/CDL,FHK/L,1,True,False,True,True,False,True,True,True
KL/CD,KL/GI,1,True,True,False,False,False,False,True,True
CKL/D,GIKL/FJ,1,True,True,False,False,True,True,True,True
KL/CD,KL/FHJ,1,True,True,False,False,False,False,True,True
K/CDL,HK/GIL,1,True,True,True,True,False,True,True,True
CKL/D,HKL/GI,1,True,True,False,False,True,True,True,True
KL/CD,IKL/G,1,True,True,False,False,False,True,True,True
KL/CD,I/GJ,1,True,True,False,False,False,True,True,False
CDKL/,HKL/FJ,1,False,True,False,False,True,True,True,True
KL/CD,FH/,1,True,False,False,False,False,True,True,False
KL/CD,IKL/FGHJ,1,True,True,False,False,False,True,True,True
K/CDL,G/IL,1,True,True,True,True,False,True,True,False
KL/CD,G/,1,True,False,False,False,False,True,True,False
KL/CD,GIJ/,1,True,False,False,False,False,True,True,False
KL/CD,IKL/FHJ,1,True,True,False,False,False,True,True,True
CKL/D,HKL/I,1,True,True,False,False,True,True,True,True
KL/CD,FHIJKL/G,1,True,True,False,False,False,True,True,True
CKL/D,FHIKL/G,1,True,True,False,False,True,True,True,True
K/CDL,HK/IL,1,True,True,True,True,False,True,True,True
CDL/K,IL/HK,1,False,True,True,True,True,True,True,True
KL/CD,FJ/,1,True,False,False,False,False,True,True,False
KL/CD,FHKL/,1,True,False,False,False,False,True,True,True
CKL/D,HKL/F,1,True,True,False,False,True,True,True,True
KL/CD,FHIKL/J,1,True,True,False,False,False,True,True,True
K/CDL,FHK/IL,1,True,True,True,True,False,True,True,True
CDKL/,IKL/FHJ,1,False,True,False,False,True,True,True,True
CDL/K,L/HK,1,False,True,True,True,True,False,True,True
KL/CD,FHIKL/,1,True,False,False,False,False,True,True,True
KL/CD,GHIKL/FJ,1,True,True,False,False,False,True,True,True
K/CDL,FGHIJK/L,1,True,False,True,True,False,True,True,True
CKL/D,KL/FHJ,1,True,True,False,False,True,False,True,True
KL/CD,FGIJKL/H,1,True,True,False,False,False,True,True,True
