sscl1,sscl2,n,a,b,c1,c2,astar,bstar,cstar1,cstar2
B/ACDEKL,I/GHKL,3,True,True,True,True,True,True,False,False
ACDEKL/B,GIKL/J,1,True,True,False,False,True,True,True,True
CDEKL/AB,FGHIJKL/,1,True,False,False,False,True,True,True,True
CDEKL/AB,FIJ/H,1,True,True,False,False,True,True,True,False
DEL/ABCK,J/IK,1,True,True,True,True,True,True,True,False
BCDEK/AL,FHIJK/GL,1,True,True,True,True,True,True,True,True
AB/CDEKL,J/GIKL,3,True,True,True,True,True,True,False,False
DEL/ABCK,FGHL/IJK,1,True,True,True,True,True,True,True,True
DEKL/ABC,F/IJ,1,True,True,False,False,True,True,True,False
DEKL/ABC,GKL/I,1,True,True,False,False,True,True,True,True
BCDEKL/A,FGHIKL/J,1,True,True,False,False,True,True,True,True
ABC/DEKL,FH/GIJKL,3,True,True,True,True,True,True,False,False
A/BCDEKL,IJ/FGHKL,3,True,True,True,True,True,True,False,False
A/BCDEKL,J/FGHIKL,3,True,True,True,True,True,True,False,False
ABC/DEKL,FHJ/GIKL,3,True,True,True,True,True,True,False,False
ABCDEKL/,GKL/FH,1,False,True,False,False,True,True,True,True
DL/ABCEK,J/IK,1,True,True,True,True,True,True,True,False
CDEKL/AB,IJ/,1,True,False,False,False,True,True,True,False
ABC/DEKL,FJ/GHIKL,3,True,True,True,True,True,True,False,False
BCEK/ADL,FH/GL,1,True,True,True,True,True,True,True,False
ADL/BCEK,GL/IK,1,True,True,True,True,True,True,True,True
BCEK/ADL,K/GHL,1,True,True,True,True,True,False,True,True
B/ACDEKL,I/FGHKL,3,True,True,True,True,True,True,False,False
CDEKL/AB,GIKL/FHJ,1,True,True,False,False,True,True,True,True
L/ABCDEK,FIJ/K,1,True,False,True,True,False,True,True,False
ABC/DEKL,FH/GKL,3,True,True,True,True,True,True,False,False
/ABCDEKL,J/GIKL,1,True,True,True,True,False,True,False,False
ABCEK/DL,FH/GL,1,True,True,True,True,True,True,True,False
ABCDL/EK,IJ/K,1,True,False,True,True,True,True,True,False
ADL/BCEK,GL/IJK,1,True,True,True,True,True,True,True,True
CDEKL/AB,H/FJ,1,True,True,False,False,True,True,True,False
DEKL/ABC,FGHIKL/J,1,True,True,False,False,True,True,True,True
DEKL/ABC,GHKL/FIJ,1,True,True,False,False,True,True,True,True
ADL/BCEK,F/IJK,1,True,True,True,True,True,True,True,False
ACDEKL/B,GHKL/FIJ,1,True,True,False,False,True,True,True,True
DL/ABCEK,I/K,1,True,False,True,True,True,True,True,False
ACDEKL/B,GIKL/H,1,True,True,False,False,True,True,True,True
ABCEK/DL,IJK/FGHL,1,True,True,True,True,True,True,True,True
CDEKL/AB,FJ/,1,True,False,False,False,True,True,True,False
DEKL/ABC,J/,1,True,False,False,False,True,True,True,False
EK/ABCDL,IK/FGHJL,1,True,True,True,True,True,True,True,True
ABCDL/EK,F/IJK,1,True,True,True,True,True,True,True,False
B/ACDEKL,I/FGHJKL,3,True,True,True,True,True,True,False,False
BCDEK/AL,IK/FGHJL,1,True,True,True,True,True,True,True,True
CDEKL/AB,GKL/FHJ,1,True,True,False,False,True,True,True,True
EK/ABCDL,K/FGHJL,1,True,True,True,True,True,False,True,True
DEL/ABCK,GHL/FIJK,1,True,True,True,True,True,True,True,True
ACDEKL/B,GKL/FH,1,True,True,False,False,True,True,True,True
AL/BCDEK,FHJ/IK,1,True,True,True,True,True,True,True,False
B/ACDEKL,FIJ/GHKL,3,True,True,True,True,True,True,False,False
DEKL/ABC,FIJ/H,1,True,True,False,False,True,True,True,False
ABCDL/EK,FGHL/K,1,True,False,True,True,True,True,True,True
ABCEK/DL,K/FGHL,1,True,True,True,True,True,False,True,True
BCDEK/AL,FIJK/GHL,1,True,True,True,True,True,True,True,True
B/ACDEKL,FH/GIJKL,3,True,True,True,True,True,True,False,False
ABC/DEKL,J/GIKL,3,True,True,True,True,True,True,False,False
ABCDEKL/,GKL/IJ,1,False,True,False,False,True,True,True,True
BCDEK/AL,IK/GL,1,True,True,True,True,True,True,True,True
DEKL/ABC,GHIKL/,1,True,False,False,False,True,True,True,True
DEKL/ABC,GKL/H,1,True,True,False,False,True,True,True,True
ACDEKL/B,GKL/IJ,1,True,True,False,False,True,True,True,True
A/BCDEKL,IJ/GKL,3,True,True,True,True,True,True,False,False
ABC/DEKL,/FGHIJKL,1,True,True,True,True,True,False,False,False
AB/CDEKL,FHJ/GIKL,3,True,True,True,True,True,True,False,False
A/BCDEKL,H/GIKL,3,True,True,True,True,True,True,False,False
L/ABCDEK,GL/IJK,1,True,True,True,True,False,True,True,True
ABC/DEKL,J/FGHIKL,3,True,True,True,True,True,True,False,False
ADL/BCEK,I/K,1,True,False,True,True,True,True,True,False
ABC/DEKL,I/FGHJKL,3,True,True,True,True,True,True,False,False
EK/ABCDL,FH/GL,1,True,True,True,True,True,True,True,False
B/ACDEKL,H/GKL,3,True,True,True,True,True,True,False,False
ABCDL/EK,GL/K,1,True,False,True,True,True,True,True,True
ABCEK/DL,K/GL,1,True,True,True,True,True,False,True,True
ABCK/DEL,K/FGHIJL,1,True,True,True,True,True,False,True,True
AL/BCDEK,GL/IK,1,True,True,True,True,True,True,True,True
BCEK/ADL,IK/GHL,1,True,True,True,True,True,True,True,True
B/ACDEKL,I/GKL,3,True,True,True,True,True,True,False,False
BCDEKL/A,GHKL/FIJ,1,True,True,False,False,True,True,True,True
A/BCDEKL,H/GKL,3,True,True,True,True,True,True,False,False
ABCDEKL/,GHKL/FIJ,1,False,True,False,False,True,True,True,True
DEKL/ABC,I/FJ,1,True,True,False,False,True,True,True,False
AL/BCDEK,GL/IJK,1,True,True,True,True,True,True,True,True
B/ACDEKL,IJ/FGHKL,3,True,True,True,True,True,True,False,False
ABCEK/DL,IJK/GL,1,True,True,True,True,True,True,True,True
A/BCDEKL,FHJ/GIKL,3,True,True,True,True,True,True,False,False
ABCK/DEL,FHIJK/GL,1,True,True,True,True,True,True,True,True
ABCDL/EK,GL/IK,1,True,True,True,True,True,True,True,True
CDEKL/AB,GIJKL/,1,True,False,False,False,True,True,True,True
/ABCDEKL,FIJ/GHKL,1,True,True,True,True,False,True,False,False
ADL/BCEK,FHJ/IK,1,True,True,True,True,True,True,True,False
ABC/DEKL,FHIJ/GKL,3,True,True,True,True,True,True,False,False
BCEK/ADL,K/FGHJL,1,True,True,True,True,True,False,True,True
AB/CDEKL,FIJ/GHKL,3,True,True,True,True,True,True,False,False
DL/ABCEK,GL/FHIJK,1,True,True,True,True,True,True,True,True
ABCDEK/L,FIJK/GHL,1,False,True,True,True,True,True,True,True
B/ACDEKL,FHJ/GKL,3,True,True,True,True,True,True,False,False
CDEKL/AB,FGHIKL/,1,True,False,False,False,True,True,True,True
AB/CDEKL,FH/GIJKL,3,True,True,True,True,True,True,False,False
CDEKL/AB,FGHKL/,1,True,False,False,False,True,True,True,True
A/BCDEKL,FHJ/GKL,3,True,True,True,True,True,True,False,False
A/BCDEKL,I/FGHKL,3,True,True,True,True,True,True,False,False
CDEKL/AB,GKL/I,1,True,True,False,False,True,True,True,True
AB/CDEKL,H/GKL,3,True,True,True,True,True,True,False,False
EK/ABCDL,IJK/GL,1,True,True,True,True,True,True,True,True
A/BCDEKL,FH/GIJKL,3,True,True,True,True,True,True,False,False
B/ACDEKL,FH/GKL,3,True,True,True,True,True,True,False,False
ABCEK/DL,FJ/GHL,1,True,True,True,True,True,True,True,False
ACDEKL/B,FGHKL/I,1,True,True,False,False,True,True,True,True
DEKL/ABC,FH/IJ,1,True,True,False,False,True,True,True,False
AB/CDEKL,H/GIKL,3,True,True,True,True,True,True,False,False
CDEKL/AB,GKL/FHIJ,1,True,True,False,False,True,True,True,True
DEKL/ABC,GKL/FH,1,True,True,False,False,True,True,True,True
CDEKL/AB,H/,1,True,False,False,False,True,True,True,False
DEKL/ABC,FH/,1,True,False,False,False,True,True,True,False
DEKL/ABC,GHIKL/FJ,1,True,True,False,False,True,True,True,True
B/ACDEKL,H/GIKL,3,True,True,True,True,True,True,False,False
DEKL/ABC,GIJKL/,1,True,False,False,False,True,True,True,True
AB/CDEKL,FH/GKL,3,True,True,True,True,True,True,False,False
CDEKL/AB,FHIJ/,1,True,False,False,False,True,True,True,False
AL/BCDEK,GHL/IK,1,True,True,True,True,True,True,True,True
DEKL/ABC,GIKL/J,1,True,True,False,False,True,True,True,True
ABCDEK/L,FHIJK/GL,1,False,True,True,True,True,True,True,True
DEL/ABCK,GL/IK,1,True,True,True,True,True,True,True,True
DEKL/ABC,IJ/FH,1,True,True,False,False,True,True,True,False
ADL/BCEK,IJ/K,1,True,False,True,True,True,True,True,False
ABCK/DEL,FIJK/GHL,1,True,True,True,True,True,True,True,True
DEL/ABCK,FJ/IK,1,True,True,True,True,True,True,True,False
L/ABCDEK,F/IJK,1,True,True,True,True,False,True,True,False
DEKL/ABC,GKL/FHIJ,1,True,True,False,False,True,True,True,True
CDEKL/AB,H/F,1,True,True,False,False,True,True,True,False
CDEKL/AB,I/J,1,True,True,False,False,True,True,True,False
ABC/DEKL,FIJ/GHKL,3,True,True,True,True,True,True,False,False
AB/CDEKL,FJ/GHIKL,3,True,True,True,True,True,True,False,False
ABCDEKL/,GIJKL/FH,1,False,True,False,False,True,True,True,True
B/ACDEKL,IJ/GKL,3,True,True,True,True,True,True,False,False
ABC/DEKL,H/GKL,3,True,True,True,True,True,True,False,False
DEL/ABCK,IJ/K,1,True,False,True,True,True,True,True,False
AB/CDEKL,I/FGHJKL,3,True,True,True,True,True,True,False,False
L/ABCDEK,GHL/IK,1,True,True,True,True,False,True,True,True
B/ACDEKL,FHJ/GIKL,3,True,True,True,True,True,True,False,False
AB/CDEKL,I/FGHKL,3,True,True,True,True,True,True,False,False
DEKL/ABC,FHIJ/,1,True,False,False,False,True,True,True,False
ABC/DEKL,FHJ/GKL,3,True,True,True,True,True,True,False,False
DEKL/ABC,I/FHJ,1,True,True,False,False,True,True,True,False
DEKL/ABC,I/J,1,True,True,False,False,True,True,True,False
B/ACDEKL,FHIJ/GKL,3,True,True,True,True,True,True,False,False
DEKL/ABC,H/FJ,1,True,True,False,False,True,True,True,False
B/ACDEKL,J/FGHIKL,3,True,True,True,True,True,True,False,False
DL/ABCEK,FIJ/K,1,True,False,True,True,True,True,True,False
AB/CDEKL,IJ/GKL,3,True,True,True,True,True,True,False,False
A/BCDEKL,I/FGHJKL,3,True,True,True,True,True,True,False,False
BCEK/ADL,K/FGHL,1,True,True,True,True,True,False,True,True
ABC/DEKL,I/GKL,3,True,True,True,True,True,True,False,False
ABCEK/DL,K/GHL,1,True,True,True,True,True,False,True,True
DEKL/ABC,FGHKL/IJ,1,True,True,False,False,True,True,True,True
EK/ABCDL,FHJ/GL,1,True,True,True,True,True,True,True,False
DEKL/ABC,I/,1,True,False,False,False,True,True,True,False
/ABCDEKL,I/FGHKL,1,True,True,True,True,False,True,False,False
L/ABCDEK,FGHIJL/K,1,True,False,True,True,False,True,True,True
EK/ABCDL,H/GL,1,True,True,True,True,True,True,True,False
B/ACDEKL,FJ/GHIKL,3,True,True,True,True,True,True,False,False
ABC/DEKL,H/GIKL,3,True,True,True,True,True,True,False,False
ABCDL/EK,GHL/IK,1,True,True,True,True,True,True,True,True
ABCK/DEL,FHIJ/GL,1,True,True,True,True,True,True,True,False
DL/ABCEK,FGHJL/K,1,True,False,True,True,True,True,True,True
A/BCDEKL,FH/GKL,3,True,True,True,True,True,True,False,False
CDEKL/AB,FIJ/,1,True,False,False,False,True,True,True,False
AB/CDEKL,FHJ/GKL,3,True,True,True,True,True,True,False,False
BCEK/ADL,K/FGHIJL,1,True,True,True,True,True,False,True,True
CDEKL/AB,GHKL/,1,True,False,False,False,True,True,True,True
BCDEKL/A,FGHJKL/I,1,True,True,False,False,True,True,True,True
CDEKL/AB,FJ/H,1,True,True,False,False,True,True,True,False
EK/ABCDL,IJK/FGHL,1,True,True,True,True,True,True,True,True
BCEK/ADL,IJK/GL,1,True,True,True,True,True,True,True,True
DEL/ABCK,GHL/K,1,True,False,True,True,True,True,True,True
CDEKL/AB,GKL/H,1,True,True,False,False,True,True,True,True
A/BCDEKL,FHIJ/GKL,3,True,True,True,True,True,True,False,False
EK/ABCDL,FHIJ/GL,1,True,True,True,True,True,True,True,False
ABCEK/DL,K/FGHIJL,1,True,True,True,True,True,False,True,True
BCDEK/AL,IK/GHL,1,True,True,True,True,True,True,True,True
DEL/ABCK,GL/K,1,True,False,True,True,True,True,True,True
CDEKL/AB,FJ/I,1,True,True,False,False,True,True,True,False
ACDEKL/B,GKL/FHIJ,1,True,True,False,False,True,True,True,True
BCDEKL/A,GIKL/J,1,True,True,False,False,True,True,True,True
ADL/BCEK,FJ/IK,1,True,True,True,True,True,True,True,False
EK/ABCDL,FHIJK/GL,1,True,True,True,True,True,True,True,True
ADL/BCEK,FGHIJL/K,1,True,False,True,True,True,True,True,True
CDEKL/AB,GKL/,1,True,False,False,False,True,True,True,True
BCDEK/AL,H/GL,1,True,True,True,True,True,True,True,False
ABCEK/DL,G/L,1,True,False,True,True,True,True,True,False
L/ABCDEK,GL/IK,1,True,True,True,True,False,True,True,True
BCDEKL/A,FGHKL/I,1,True,True,False,False,True,True,True,True
ABCDL/EK,GL/IJK,1,True,True,True,True,True,True,True,True
AB/CDEKL,FHIJ/GKL,3,True,True,True,True,True,True,False,False
BCDEK/AL,J/FGHL,1,True,True,True,True,True,True,True,False
L/ABCDEK,GHL/FIJK,1,True,True,True,True,False,True,True,True
ACDEKL/B,FGHIKL/J,1,True,True,False,False,True,True,True,True
AL/BCDEK,GL/K,1,True,False,True,True,True,True,True,True
ABCK/DEL,IJK/FGHL,1,True,True,True,True,True,True,True,True
CDEKL/AB,GIKL/,1,True,False,False,False,True,True,True,True
DEKL/ABC,FHJ/I,1,True,True,False,False,True,True,True,False
ABCEK/DL,IK/GHL,1,True,True,True,True,True,True,True,True
DL/ABCEK,GL/IK,1,True,True,True,True,True,True,True,True
DEKL/ABC,FGHIJKL/,1,True,False,False,False,True,True,True,True
AL/BCDEK,FGHL/IJK,1,True,True,True,True,True,True,True,True
DEL/ABCK,FGHL/K,1,True,False,True,True,True,True,True,True
/ABCDEKL,FHIJ/GKL,1,True,True,True,True,False,True,False,False
/ABCDEKL,FJ/GHIKL,1,True,True,True,True,False,True,False,False
ABC/DEKL,IJ/FGHKL,3,True,True,True,True,True,True,False,False
ABCDEK/L,IJK/FGHL,1,False,True,True,True,True,True,True,True
ABCDL/EK,FJ/IK,1,True,True,True,True,True,True,True,False
DEKL/ABC,FJ/,1,True,False,False,False,True,True,True,False
DL/ABCEK,FGHJL/IK,1,True,True,True,True,True,True,True,True
DEL/ABCK,FHJ/IK,1,True,True,True,True,True,True,True,False
DEKL/ABC,FGHKL/I,1,True,True,False,False,True,True,True,True
/ABCDEKL,FH/GIJKL,1,True,True,True,True,False,True,False,False
CDEKL/AB,I/,1,True,False,False,False,True,True,True,False
ABCDEKL/,GIKL/FHJ,1,False,True,False,False,True,True,True,True
DL/ABCEK,GHL/K,1,True,False,True,True,True,True,True,True
ABCK/DEL,FHJ/GL,1,True,True,True,True,True,True,True,False
DEL/ABCK,GL/FHIJK,1,True,True,True,True,True,True,True,True
BCDEK/AL,K/FGHL,1,True,True,True,True,True,False,True,True
BCDEKL/A,GKL/FHIJ,1,True,True,False,False,True,True,True,True
ABC/DEKL,I/FGHKL,3,True,True,True,True,True,True,False,False
ABCDEK/L,IK/GL,1,False,True,True,True,True,True,True,True
DEKL/ABC,GIKL/H,1,True,True,False,False,True,True,True,True
AL/BCDEK,FGHL/K,1,True,False,True,True,True,True,True,True
DL/ABCEK,GL/K,1,True,False,True,True,True,True,True,True
ABCK/DEL,J/FGHL,1,True,True,True,True,True,True,True,False
ABCK/DEL,K/GHL,1,True,True,True,True,True,False,True,True
ABCDEKL/,GKL/FHIJ,1,False,True,False,False,True,True,True,True
DEKL/ABC,FGHJKL/,1,True,False,False,False,True,True,True,True
/ABCDEKL,I/GHKL,1,True,True,True,True,False,True,False,False
AL/BCDEK,FGHJL/K,1,True,False,True,True,True,True,True,True
ABCDL/EK,J/IK,1,True,True,True,True,True,True,True,False
ABCDEKL/,GKL/FHJ,1,False,True,False,False,True,True,True,True
ACDEKL/B,GIJKL/FH,1,True,True,False,False,True,True,True,True
ABCK/DEL,IJK/GL,1,True,True,True,True,True,True,True,True
BCDEKL/A,GKL/IJ,1,True,True,False,False,True,True,True,True
CDEKL/AB,IJ/FH,1,True,True,False,False,True,True,True,False
L/ABCDEK,FGHL/K,1,True,False,True,True,False,True,True,True
ABCDEKL/,FGHKL/IJ,1,False,True,False,False,True,True,True,True
ACDEKL/B,GHIKL/FJ,1,True,True,False,False,True,True,True,True
EK/ABCDL,G/L,1,True,False,True,True,True,True,True,False
BCEK/ADL,IJK/FGHL,1,True,True,True,True,True,True,True,True
BCEK/ADL,FJ/GHL,1,True,True,True,True,True,True,True,False
ABCDL/EK,FGHJL/K,1,True,False,True,True,True,True,True,True
DEL/ABCK,FIJ/K,1,True,False,True,True,True,True,True,False
BCEK/ADL,J/FGHL,1,True,True,True,True,True,True,True,False
/ABCDEKL,I/GKL,1,True,True,True,True,False,True,False,False
CDEKL/AB,F/IJ,1,True,True,False,False,True,True,True,False
ABCDEKL/,GHIKL/FJ,1,False,True,False,False,True,True,True,True
BCDEKL/A,GHIKL/FJ,1,True,True,False,False,True,True,True,True
CDEKL/AB,GKL/IJ,1,True,True,False,False,True,True,True,True
DEKL/ABC,GKL/IJ,1,True,True,False,False,True,True,True,True
DEKL/ABC,GKL/,1,True,False,False,False,True,True,True,True
CDEKL/AB,FHJ/I,1,True,True,False,False,True,True,True,False
DEKL/ABC,GIKL/FHJ,1,True,True,False,False,True,True,True,True
ACDEKL/B,FGHJKL/I,1,True,True,False,False,True,True,True,True
B/ACDEKL,/FGHIJKL,1,True,True,True,True,True,False,False,False
ADL/BCEK,FGHJL/K,1,True,False,True,True,True,True,True,True
/ABCDEKL,FHJ/GIKL,1,True,True,True,True,False,True,False,False
ABCDEK/L,IK/GHL,1,False,True,True,True,True,True,True,True
A/BCDEKL,FJ/GHIKL,3,True,True,True,True,True,True,False,False
ABCDL/EK,FGHL/IJK,1,True,True,True,True,True,True,True,True
BCDEKL/A,GKL/FHJ,1,True,True,False,False,True,True,True,True
ABCK/DEL,FJ/GHL,1,True,True,True,True,True,True,True,False
ABCDEK/L,K/FGHJL,1,False,True,True,True,True,False,True,True
ABCDEK/L,K/FGHIJL,1,False,True,True,True,True,False,True,True
CDEKL/AB,F/J,1,True,True,False,False,True,True,True,False
DEKL/ABC,J/F,1,True,True,False,False,True,True,True,False
BCEK/ADL,FHIJ/GL,1,True,True,True,True,True,True,True,False
ABCK/DEL,H/GL,1,True,True,True,True,True,True,True,False
CDEKL/AB,FHJ/,1,True,False,False,False,True,True,True,False
EK/ABCDL,IK/GHL,1,True,True,True,True,True,True,True,True
DEL/ABCK,FGHJL/IK,1,True,True,True,True,True,True,True,True
ABCK/DEL,FH/GL,1,True,True,True,True,True,True,True,False
DL/ABCEK,FHJ/IK,1,True,True,True,True,True,True,True,False
CDEKL/AB,J/,1,True,False,False,False,True,True,True,False
BCDEK/AL,IJK/FGHL,1,True,True,True,True,True,True,True,True
DL/ABCEK,FGHL/IJK,1,True,True,True,True,True,True,True,True
CDEKL/AB,H/FIJ,1,True,True,False,False,True,True,True,False
CDEKL/AB,J/F,1,True,True,False,False,True,True,True,False
ADL/BCEK,GHL/K,1,True,False,True,True,True,True,True,True
ACDEKL/B,GKL/H,1,True,True,False,False,True,True,True,True
CDEKL/AB,I/FHJ,1,True,True,False,False,True,True,True,False
BCDEK/AL,IJK/GL,1,True,True,True,True,True,True,True,True
DEKL/ABC,FJ/H,1,True,True,False,False,True,True,True,False
CDEKL/AB,GHIKL/FJ,1,True,True,False,False,True,True,True,True
CDEKL/AB,FGHKL/I,1,True,True,False,False,True,True,True,True
DEL/ABCK,FGHJL/K,1,True,False,True,True,True,True,True,True
DL/ABCEK,GHL/FIJK,1,True,True,True,True,True,True,True,True
EK/ABCDL,J/FGHL,1,True,True,True,True,True,True,True,False
CDEKL/AB,FGHKL/IJ,1,True,True,False,False,True,True,True,True
CDEKL/AB,F/,1,True,False,False,False,True,True,True,False
ADL/BCEK,GL/FHIJK,1,True,True,True,True,True,True,True,True
BCEK/ADL,K/GL,1,True,True,True,True,True,False,True,True
DEL/ABCK,F/IJK,1,True,True,True,True,True,True,True,False
BCDEK/AL,FJ/GHL,1,True,True,True,True,True,True,True,False
DEKL/ABC,IJ/,1,True,False,False,False,True,True,True,False
DEKL/ABC,H/,1,True,False,False,False,True,True,True,False
BCEK/ADL,FHJ/GL,1,True,True,True,True,True,True,True,False
A/BCDEKL,I/GKL,3,True,True,True,True,True,True,False,False
EK/ABCDL,K/FGHIJL,1,True,True,True,True,True,False,True,True
BCDEKL/A,GKL/H,1,True,True,False,False,True,True,True,True
DEKL/ABC,FJ/I,1,True,True,False,False,True,True,True,False
L/ABCDEK,FHJ/IK,1,True,True,True,True,False,True,True,False
BCDEK/AL,FHIJ/GL,1,True,True,True,True,True,True,True,False
DL/ABCEK,F/IJK,1,True,True,True,True,True,True,True,False
AB/CDEKL,I/GKL,3,True,True,True,True,True,True,False,False
AL/BCDEK,GHL/K,1,True,False,True,True,True,True,True,True
L/ABCDEK,GL/FHIJK,1,True,True,True,True,False,True,True,True
/ABCDEKL,H/GIKL,1,True,True,True,True,False,True,False,False
B/ACDEKL,J/GIKL,3,True,True,True,True,True,True,False,False
L/ABCDEK,FJ/IK,1,True,True,True,True,False,True,True,False
DEKL/ABC,F/,1,True,False,False,False,True,True,True,False
ABCK/DEL,K/FGHL,1,True,True,True,True,True,False,True,True
AB/CDEKL,IJ/FGHKL,3,True,True,True,True,True,True,False,False
AB/CDEKL,I/GHKL,3,True,True,True,True,True,True,False,False
A/BCDEKL,I/GHKL,3,True,True,True,True,True,True,False,False
ABCK/DEL,K/FGHJL,1,True,True,True,True,True,False,True,True
A/BCDEKL,J/GIKL,3,True,True,True,True,True,True,False,False
BCEK/ADL,FIJK/GHL,1,True,True,True,True,True,True,True,True
BCDEK/AL,FHJ/GL,1,True,True,True,True,True,True,True,False
DL/ABCEK,FGHL/K,1,True,False,True,True,True,True,True,True
ADL/BCEK,GHL/FIJK,1,True,True,True,True,True,True,True,True
AB/CDEKL,J/FGHIKL,3,True,True,True,True,True,True,False,False
